running_id,issues,การเดินทาง,กีดขวาง,คนจรจัด,คลอง,ความปลอดภัย,ความสะอาด,จราจร,ต้นไม้,ถนน,ทางเท้า,ท่อระบายน้ำ,น้ำท่วม,ป้าย,ป้ายจราจร,ร้องเรียน,สอบถาม,สะพาน,สัตว์จรจัด,สายไฟ,ห้องน้ำ,เสนอแนะ,เสียงรบกวน,แสงสว่าง
71,ฝาท่อชำรุจอันตรายมากเพราะเป็นทางแคบมีคนเดินผ่านตลอด,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
72,ปาดแทรกตรงนี้ประจำ ทำให้รถติดทั้งทางขึ้นสะพานและรถที่ติดไฟแดง,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,เสียงสวดมนต์รุ่งเช้าและค่ำบริเวณที่พักอาศัย (ไม่ใช่วัด) รบกวนการนอนของผู้พักอาศัยทั่มีผู้สูงอายุที่นอนไม่หลับ และจะหลับช่วงรุ่งสาง,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
74,ขอความช่วยเหลือ ท่าเรือตลาดพลู เขตธนบุรี ชำรุดเสียหาย ขอให้ช่วยแก้ไขด้วยครับ ประชาชนผู้ใช้สัญจรทางเรือ เดินทางไปทำงาน ได้รับความเดือดร้อน ขอความกรุณาด้วยครับ ขอบคุณครับ,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,ไฟสัญญาณจราจรกดสำหรับคนข้ามทางม้าลายโดนรถชนพังเสียหาย กระจกมองสำหรับข้ามถนนโดนรถชนพังเสียหาย ไม่ได้รับการแก้ไข อันตรายกับผู้ใช้ทางม้าลายมาก,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,ไม่เก็บขยะไป เรียกแล้วขับรถหนีไปเลยค่ะ เลยตามเลยมาก,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
77,อยากให้มีการกำหนดขนาดรถที่วิ่งเข้าซอยเล็ก เพราะกีดขวางการจราจร และทำลายบ้านเรือนริมทาง,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,"อาคารbjc ด้านทางเข้าซอยบาโบส2 ตรงข้ามคอนโดอิสระ รปภ พฤติกรรมใช้เสียงวิทยุดัง เสียงโบกรถดัง เสียงวิทยุโดยเฉพาะใต้โถง ดังเข้ามาในห้องนอน ""สวัสดีครับๆ"" เสียงวอกันตลอด เสียงตะโกนพูด ร้องเรียนหลายครั้งไม่เคยเเก้ไข คอนโดอื่นโดยรอบไม่เคยมีปัญหาการใช้เสียงดัง",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
79,"สาธารณสุข 44 ทําฟัน
 มาตั้งแต่ตี5 
 สรุปมีคิวอุดฟันแค่2คน
 ทั้งที่มีคนต้องทำอีกมาก 
 แต่บอกว่าหมอมีคนเดียว อีกคนไม่มา
 เมื่อวานก็ไม่มา
 ทำไมลากันบ่อยจังคะ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
80,สวัสดีค่ะ อยากติดต่อแจ้งให้ช่วยตัดต้นไม้ที่บ้านค่ะ มันระสายไฟ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81,ติดแทรกขึ้นลอยฟ้าทุกเช้าเมื่อลงจากราชพฤกษ์ ระยะทาง 900 ม. ใช้เวลามากกว่า 45 นาที ต่อวัน,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,ท่อประปา สะพานข้ามคลอง ข้างสำนักงานเขตบางพลัด รั่ว,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
83,ปากซอยเพิ่มสิน 20 แยก 6 เข้ามาประมาณ 100 ม. มีบ้านเช่าปลูกรุกล้ำที่สาธารณะทั้งซ้ายและขวา,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,"เช้าวันที่ 19/7/65 เวลา 7.25 พบว่ามีรถเข็นมาขายของบริเวณทางเท้า จนไม่มีทางเดืน บริเวณหน้าคอนโด supalai elite phyathai
 
 เคยแจ้งในระบบไปเมื่อ 17/7/65 แต่ยังอยู่ status ดำเนินการ 
 
 ฝากจัดการอย่างเร่งด่วนด้วยค่ะ",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
85,"เช้าวันที่ 19/7/65 เวลา 7.25 พบว่ามีรถเข็นมาขายของบริเวณทางเท้า จนไม่มีทางเดืน
 
 เคยแจ้งในระบบไปเมื่อ 17/7/65 แต่ยังอยู่ status ดำเนินการ 
 
 ฝากจัดการอย่างเร่งด่วนด้วยค่ะ",0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
87,ซอยสุทธิสารไปรัชดารถติดมากกกกกก ระยะทาง1กิโลกว่าๆใช้เวลา1ชั่วโมง เป็นแบบนี้ทุกเช้า แจ้งหลายรอบก็ยังไม่ได้รับการแก้ไข,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
88,รถมากกว่า 4 ล้อ มาวิ่งในชั่วโมงเร่งด่วน ทำให้จราจรติดขัด,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,สัญญาณไฟคนข้ามถนนสีเขียว แต่เดินข้ามทางม้าลายไม่สะดวกเนื่องจาก รถมอเตอร์ไซจอดบนทางม้าลาย,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,บริเวณถนนพระเทพโมลีหน้าปากซอย 6 มีน้ำท่วมขังเป็นบริเวณกว้างการสัญจรลำบาก,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
92,ขอถนนที่เรียบเนียนให้ซอยเลียบคลองสิบสามฝั่งตะวันตก17หน่อยค่ะ และถ้าได้ลูกระนาดด้วยจะยิ่งดีในซอยเป็นทางเข้าออกของโรงเรียน ผู้ปกครองขับรถแรงมากค่ะ เฉียดจะเกิดอุบัติเหตุกันบ่อย,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
94,อยากให้รถเมล์สาย18 ให้มีมากขึ้นค่ะ ช่วงเช้าเกิดปัญหากับนักศึกษามากๆค่ะเพราะรถน้อยมาก แล้วรถตรงแยกบางพลัดก็ติดหนักมากๆค่ะ,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
95,อยากให้รถเมล์สาย18ตรงจรัญเยอะขึ้นค่ะ นักศึกษาเดือดร้อนมาก กว่าจะมาแต่ละคันมันนานมากค่ะ ฝากด้วยนะคะ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,"ต้นไม้จากที่รกร้างกีดขวางถนน
 และ กลายเป็นแหล่งทิ้งขยะ",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
99,มีดินหล่นทางเข้าออกไม่มีคนทำความสะอาดสงสารพนักงานกวาดมาก,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,ช่วงจรัญ 41 เป็นต้นมารถติดที่แยก 35 โบ อีกเหมือนเดิม ช่วงระยะไม่ถึง 1 กม. ก่อนเข้าปิ่นเกล้า ติดหนักเหมือนเดิมทุกวัน ติดรถที่จะเลี้ยวไปพาต้า ไฟเขียวไม่ถึงนาที ก็แดง แทบจะไม่ขยับ รถเลี้ยวซ้ายเข้าปิ่นเกล้าก็ไม่ได้เนื่องจากรถเลนตรงไปบางพลัดกับเลี้ยวไปพาต้ามาจอดขวางทุกวันช่วงเวลา 6.30-8.00,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
